latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-36.1256,148.063,2018-04-01T04:02:50,77,01-04-18,53
-36.2044,148.064,2018-04-01T04:02:40,58,01-04-18,51
-36.5245,148.066,2018-04-01T04:02:40,57,01-04-18,43
-36.1002,148.067,2018-04-01T04:02:40,50,01-04-18,39
-36.916,148.073,2018-03-31T05:07:10,82,31-03-18,55
-36.9116,148.073,2018-03-31T05:01:20,87,31-03-18,62
-37.3226,148.081,2018-03-31T05:00:30,78,31-03-18,51
-36.9103,148.083,2018-03-31T04:59:30,73,31-03-18,47
-37.7074,148.086,2018-03-31T04:58:30,82,31-03-18,56
-36.7056,148.087,2018-03-31T04:58:10,71,31-03-18,45
-36.163,148.088,2018-03-31T04:58:10,79,31-03-18,53
-36.1722,148.088,2018-03-31T04:58:00,74,31-03-18,48
-36.1558,148.089,2018-03-31T04:58:00,80,31-03-18,53
-36.1649,148.089,2018-03-31T04:57:50,68,31-03-18,44
-36.0436,148.09,2018-03-31T04:57:40,68,31-03-18,44
-36.0362,148.091,2018-03-31T04:57:40,70,31-03-18,45
-37.5021,148.091,2018-03-31T04:57:40,71,31-03-18,48
-36.8834,148.091,2018-03-31T04:57:20,76,31-03-18,50
-37.3301,148.092,2018-03-31T04:57:10,86,31-03-18,61
-36.888,148.095,2018-03-31T04:57:10,79,31-03-18,52
-36.7134,148.097,2018-03-31T04:57:10,52,31-03-18,38
-36.7028,148.097,2018-03-31T04:57:10,61,31-03-18,44
-37.561,148.099,2018-03-31T04:57:10,51,31-03-18,38
-37.982,148.099,2018-03-31T04:57:10,56,31-03-18,42
-34.2636,148.1,2018-03-31T00:36:30,81,31-03-18,54
-34.2568,148.101,2018-03-31T00:36:30,51,31-03-18,42
-34.2648,148.102,2018-03-29T00:48:40,69,29-03-18,51
-36.4721,148.102,2018-03-28T04:38:00,88,28-03-18,64
-36.7241,148.103,2018-03-28T04:37:30,72,28-03-18,46
-38.004,148.103,2018-03-28T04:33:40,86,28-03-18,60
-36.4557,148.104,2018-03-28T04:33:30,92,28-03-18,71
-36.8009,148.105,2018-03-28T04:33:30,95,28-03-18,76
-36.4737,148.105,2018-03-28T04:33:20,74,28-03-18,55
-36.8099,148.107,2018-03-28T04:32:20,93,28-03-18,73
-36.8202,148.109,2018-03-28T04:31:50,76,28-03-18,50
-36.9576,148.109,2018-03-28T04:31:50,70,28-03-18,45
-36.811,148.11,2018-03-28T04:30:50,83,28-03-18,56
-34.395,148.111,2018-03-28T04:30:20,80,28-03-18,54
-36.7806,148.113,2018-03-28T04:30:10,94,28-03-18,74
-37.639,148.114,2018-03-28T04:30:10,79,28-03-18,52
-36.7791,148.115,2018-03-28T04:30:10,72,28-03-18,46
-34.3526,148.117,2018-03-28T04:30:10,98,28-03-18,82
-36.8189,148.117,2018-03-28T04:30:10,81,28-03-18,54
-37.0924,148.118,2018-03-28T04:30:10,97,28-03-18,80
-36.4827,148.119,2018-03-28T04:30:10,77,28-03-18,51
-37.6195,148.121,2018-03-28T04:29:30,53,28-03-18,46
-34.386,148.123,2018-03-28T04:28:30,81,28-03-18,54
-36.8293,148.123,2018-03-28T04:28:30,79,28-03-18,52
-36.4573,148.125,2018-03-28T04:28:30,88,28-03-18,63
-37.4996,148.126,2018-03-28T04:28:30,87,28-03-18,62
-34.4501,148.126,2018-03-28T04:28:00,79,28-03-18,52
-37.9452,148.127,2018-03-28T04:27:40,97,28-03-18,80
-37.9526,148.1281,2018-03-28T04:27:20,100,28-03-18,107
-36.4811,148.1297,2018-03-28T04:27:20,77,28-03-18,50
-36.4483,148.132,2018-03-28T04:27:20,76,28-03-18,49
-37.6269,148.134,2018-03-28T04:27:10,100,28-03-18,108
-36.7131,148.143,2018-03-28T04:27:00,82,28-03-18,55
-34.351,148.143,2018-03-28T04:27:00,99,28-03-18,86
-35.0917,148.1432,2018-03-28T04:27:00,77,28-03-18,50
-36.6798,148.1459,2018-03-28T04:26:50,76,28-03-18,50
-36.8218,148.1519,2018-03-28T04:26:50,81,28-03-18,55
-36.82,148.153,2018-03-28T04:26:50,80,28-03-18,53
-37.094,148.155,2018-03-28T04:26:50,83,28-03-18,57
-37.5012,148.1561,2018-03-28T04:26:50,100,28-03-18,90
-37.6376,148.1582,2018-03-28T04:26:50,63,28-03-18,48
-37.8328,148.161,2018-03-28T04:26:50,72,28-03-18,46
-37.8051,148.1994,2018-03-28T04:26:50,87,28-03-18,62
-37.9247,148.1996,2018-03-28T04:26:50,97,28-03-18,81
-37.9231,148.2055,2018-03-28T04:26:50,85,28-03-18,59
-37.9435,148.2118,2018-03-28T04:26:50,88,28-03-18,63
-38.0221,148.2244,2018-03-28T04:26:50,87,28-03-18,62
-37.1609,148.228,2018-03-28T04:26:50,84,28-03-18,58
-36.4541,148.2438,2018-03-28T04:26:50,73,28-03-18,51
-36.4513,148.2459,2018-03-28T04:26:50,79,28-03-18,52
-36.4422,148.25,2018-03-28T04:26:50,69,28-03-18,46
-35.0805,148.259,2018-03-28T04:26:50,97,28-03-18,81
-36.7257,148.268,2018-03-28T04:26:50,78,28-03-18,51
-35.0821,148.2821,2018-03-28T04:26:50,83,28-03-18,57
-36.6783,148.2955,2018-03-28T04:26:50,78,28-03-18,51
-34.3616,148.297,2018-03-28T04:26:50,85,28-03-18,60
-34.342,148.336,2018-03-28T04:26:50,55,28-03-18,54
-37.665,148.3673,2018-03-26T04:47:20,74,26-03-18,48
-38.0564,148.3844,2018-03-26T04:43:40,74,26-03-18,48
-38.018,148.385,2018-03-26T04:43:20,81,26-03-18,54
-38.1131,148.3898,2018-03-26T04:41:10,68,26-03-18,44
-38.1106,148.4084,2018-03-26T04:40:50,80,26-03-18,53
-37.8289,148.4098,2018-03-26T04:40:10,75,26-03-18,49
-38.0652,148.4128,2018-03-26T04:39:50,81,26-03-18,54
-37.522,148.4138,2018-03-26T04:39:10,71,26-03-18,73
-38.0674,148.5109,2018-03-26T04:39:10,91,26-03-18,68
-38.0715,148.5131,2018-03-26T04:39:10,92,26-03-18,70
-38.0693,148.5154,2018-03-26T04:39:10,100,26-03-18,89
-37.9488,148.5498,2018-03-26T04:39:10,82,26-03-18,55
-37.9462,148.5717,2018-03-26T04:39:10,87,26-03-18,62
-37.8469,148.5777,2018-03-26T04:39:10,60,26-03-18,50
-37.8468,148.5807,2018-03-26T04:39:10,84,26-03-18,58
-37.1956,148.5862,2018-03-26T04:39:10,67,26-03-18,44
-38.0542,148.592,2018-03-26T04:39:10,74,26-03-18,48
-37.8025,148.5949,2018-03-25T04:03:10,76,25-03-18,49
-37.8992,148.6026,2018-03-25T04:03:10,62,25-03-18,54
-37.8758,148.6039,2018-03-25T03:59:50,78,25-03-18,52
-37.8973,148.6047,2018-03-25T03:59:50,82,25-03-18,65
-37.7829,148.6059,2018-03-25T03:58:10,87,25-03-18,62
-37.7805,148.721,2018-03-25T03:58:10,95,25-03-18,75
-37.5629,148.8074,2018-03-25T03:57:10,85,25-03-18,59
-37.8122,148.8134,2018-03-25T03:57:10,100,25-03-18,111
-37.8774,148.822,2018-03-25T03:57:10,95,25-03-18,77
-37.5742,148.8262,2018-03-25T03:56:50,75,25-03-18,49
-37.8881,148.895,2018-03-25T03:56:40,100,25-03-18,99
-37.5612,148.915,2018-03-25T03:56:40,73,25-03-18,49
-37.9022,148.9347,2018-03-25T03:56:40,57,25-03-18,57
-37.1603,148.9436,2018-03-24T04:58:00,65,24-03-18,50
-37.1684,148.9446,2018-03-24T04:56:10,55,24-03-18,48
-37.6605,149.0754,2018-03-19T04:39:50,85,19-03-18,60
-37.9164,149.1191,2018-03-19T04:39:20,58,19-03-18,54
-37.6622,149.1209,2018-03-19T04:39:20,96,19-03-18,79
-37.9257,149.1283,2018-03-19T04:39:20,63,19-03-18,54
-37.3982,149.1342,2018-03-19T04:36:00,64,19-03-18,58
-37.4523,149.1369,2018-03-19T04:36:00,90,19-03-18,66
-37.4023,149.1736,2018-03-19T04:35:00,59,19-03-18,56
-37.4336,149.2134,2018-03-19T04:33:50,60,19-03-18,51
-37.4003,149.232,2018-03-19T04:33:30,61,19-03-18,55
-37.9184,149.233,2018-03-19T04:33:30,53,19-03-18,55
-37.3911,149.237,2018-03-19T04:33:10,61,19-03-18,50
-37.4261,149.261,2018-03-19T04:33:00,98,19-03-18,83
-37.3949,149.263,2018-03-19T04:32:50,100,19-03-18,91
-37.671,149.264,2018-03-19T04:32:50,84,19-03-18,58
-37.9277,149.277,2018-03-19T04:32:50,66,19-03-18,55
-37.4224,149.279,2018-03-19T04:32:40,100,19-03-18,113
-37.6625,149.281,2018-03-19T04:32:40,92,19-03-18,70
-37.4375,149.282,2018-03-19T04:32:40,100,19-03-18,106
-37.4414,149.284,2018-03-19T04:32:40,73,19-03-18,60
-37.4295,149.29,2018-03-19T00:15:50,77,19-03-18,59
-37.3942,149.292,2018-03-19T00:12:50,60,19-03-18,44
-37.4313,149.294,2018-03-18T13:16:50,64,18-03-18,37
-37.017,149.295,2018-03-18T03:50:50,100,18-03-18,121
-37.0155,149.296,2018-03-18T03:50:40,97,18-03-18,80
-34.3383,149.297,2018-03-17T04:48:20,76,17-03-18,56
-36.7152,149.302,2018-03-17T04:48:20,94,17-03-18,74
-34.328,149.303,2018-03-17T04:46:40,78,17-03-18,58
-36.6867,149.305,2018-03-17T04:45:10,84,17-03-18,59
-36.6889,149.307,2018-03-17T04:45:00,76,17-03-18,50
-36.7128,149.308,2018-03-17T04:45:00,86,17-03-18,60
-37.4108,149.31,2018-03-15T05:02:00,76,15-03-18,50
-37.4058,149.311,2018-03-15T04:59:10,74,15-03-18,48
-37.4075,149.311,2018-03-15T00:42:50,52,15-03-18,43
-37.0228,149.312,2018-03-15T00:42:50,66,15-03-18,43
-37.002,149.314,2018-03-15T00:42:40,51,15-03-18,44
-37.0249,149.316,2018-03-15T00:38:10,75,15-03-18,49
-37.4098,149.319,2018-03-15T00:37:20,70,15-03-18,45
-34.357,149.32,2018-03-14T04:24:40,90,14-03-18,67
-34.3539,149.322,2018-03-14T04:22:20,93,14-03-18,72
-36.9939,149.323,2018-03-14T04:20:50,90,14-03-18,68
-36.998,149.324,2018-03-14T04:19:30,73,14-03-18,48
-36.9959,149.325,2018-03-14T04:16:30,95,14-03-18,75
-34.3654,149.326,2018-03-14T04:16:20,89,14-03-18,65
-37.0228,149.327,2018-03-14T04:14:40,73,14-03-18,52
-34.3539,149.328,2018-03-14T04:14:40,81,14-03-18,55
-34.3554,149.33,2018-03-14T04:14:30,96,14-03-18,79
-34.3555,149.33,2018-03-14T04:14:30,94,14-03-18,75
-37.0286,149.33,2018-03-13T23:58:50,56,13-03-18,42
-37.0316,149.331,2018-03-13T12:57:00,52,13-03-18,35
-37.4157,149.332,2018-03-12T04:33:50,94,12-03-18,105
-37.0193,149.334,2018-03-12T04:29:50,84,12-03-18,71
-37.4229,149.335,2018-03-12T04:28:20,100,12-03-18,99
-37.0055,149.336,2018-03-12T04:28:00,80,12-03-18,68
-37.4128,149.336,2018-03-12T04:27:20,85,12-03-18,98
-37.223,149.339,2018-03-10T04:48:40,100,10-03-18,105
-37.2252,149.341,2018-03-10T04:46:20,100,10-03-18,109
-37.2284,149.345,2018-03-10T04:45:30,94,10-03-18,73
-37.6572,149.346,2018-03-10T04:45:30,97,10-03-18,80
-37.6592,149.366,2018-03-10T04:43:50,81,10-03-18,55
-36.2544,149.3668,2018-03-10T04:43:00,55,10-03-18,42
-37.2197,149.368,2018-03-10T04:42:30,54,10-03-18,43
-37.2128,149.3691,2018-03-10T04:39:00,74,10-03-18,48
-37.996,149.3756,2018-03-09T13:23:40,86,09-03-18,41
-37.7171,149.3776,2018-03-09T03:57:00,54,09-03-18,44
-37.7074,149.3795,2018-03-09T03:56:50,78,09-03-18,55
-37.7885,149.3816,2018-03-08T04:51:00,68,08-03-18,55
-38.1031,149.3911,2018-03-08T00:30:30,75,08-03-18,48
-37.7752,149.3933,2018-03-07T04:16:10,88,07-03-18,64
-34.3795,149.3972,2018-03-06T05:06:30,87,06-03-18,62
-34.3735,149.4088,2018-03-06T05:06:20,85,06-03-18,59
